Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
Pta+2004,420,3137.870613,3335.232253,3209.206089,3311.453717,3351.877233,3285.297334,3430.346471,3292.430892,3463.636474,3611.063795,3511.193644
Pta+2004,480,3273.408072,3328.098691,3416.079331,3411.323618,3399.434338,3651.487463,3523.082942,3480.28148,3496.92649,3527.838661,3589.663038
Pta+2004,540,3273.408072,3325.720838,3328.098691,3423.2129,3475.525764,3363.766507,3527.838661,3420.835044,3473.147905,3580.151592,3713.311936
Pta+2004,600,3354.255088,3439.857899,3423.2129,3320.96513,3435.102185,3515.949363,3568.262287,3575.39587,3525.460801,3646.731737,3729.956995
Pta+2004,660,3385.167203,3363.766507,3332.854399,3480.28148,3435.102185,3363.766507,3266.274516,3492.170773,3551.617262,3656.24319,3589.663038
Pta+2004,720,3444.613613,3382.789348,3468.392189,3565.884426,3515.949363,3375.655782,3511.193644,3475.525764,3413.701474,3639.598147,3908.297125
Pta+2004,780,3458.880758,3632.464558,3651.487463,4020.057142,3532.594381,3394.678626,3482.659338,3539.727961,3722.823398,3737.090592,3715.689801
Pta+1949,0,3656.24319,3206.828239,3354.255088,3204.450389,3021.356138,3106.958593,3128.359221,3254.385257,3073.668738,3161.649098,3254.385257
Pta+1949,60,2828.750949,3071.290892,3137.870613,2933.375932,2976.177101,3159.271249,3018.978293,3261.518812,3130.737068,3280.541629,3413.701474
Pta+1949,120,2954.776514,3135.492765,3066.5352,3035.623207,2988.066319,3123.603525,3223.473192,3218.717491,3052.268125,3066.5352,3263.896664
Pta+1949,180,3057.023816,3125.981373,3192.561139,3237.740298,3197.316839,3187.80544,3159.271249,3385.167203,3313.83157,3211.58394,3323.342984
Pta+1949,240,3068.913046,3275.785925,3323.342984,3242.496,3192.561139,3049.890279,3313.83157,3204.450389,3232.984596,3290.05304,3349.499379
Pta+1949,300,3242.496,3180.671891,3244.873851,3316.209423,3232.984596,3335.232253,3413.701474,3356.632942,3482.659338,3408.945762,3561.128704
Pta+1949,360,3392.30077,3280.541629,3397.056482,3335.232253,3232.984596,3399.434338,3278.163777,3504.060067,3532.594381,3722.823398,3639.598147
Pta+1949,420,3164.026947,3354.255088,3320.96513,3290.05304,3216.33964,3325.720838,3323.342984,3451.747185,3330.476545,3408.945762,3454.125043
Pta+1949,480,3382.789348,3416.079331,3432.724328,3408.945762,3570.640148,3439.857899,3487.415055,3494.548631,3473.147905,3580.151592,3558.750844
Pta+1949,540,3292.430892,3304.320157,3408.945762,3525.460801,3416.079331,3518.327223,3378.033637,3368.522216,3551.617262,3641.97601,3677.643965
Pta+1949,600,3325.720838,3485.037197,3370.900072,3370.900072,3454.125043,3475.525764,3527.838661,3492.170773,3363.766507,3523.082942,3706.178341
Pta+1949,660,3399.434338,3282.919482,3299.564451,3335.232253,3446.99147,3344.74367,3587.285177,3515.949363,3482.659338,3680.021829,3708.556206
Pta+1949,720,3271.03022,3551.617262,3527.838661,3328.098691,3430.346471,3577.773731,3294.808745,3551.617262,3437.480042,3787.025793,3718.067667
Pta+1949,780,3382.789348,3553.995122,3563.506565,3620.575245,3523.082942,3413.701474,3489.792914,3420.835044,3573.018009,3720.445532,3644.353873
Pta+5014,0,3397.056482,3213.96179,3218.717491,3268.652368,3244.873851,3171.160494,3225.851043,2971.421415,3038.001052,3254.385257,3142.626309
Pta+5014,60,2957.154357,3087.935817,3035.623207,3076.046584,3168.782645,3054.64597,3021.356138,3071.290892,3033.245362,3347.121524,3413.701474
Pta+5014,120,3076.046584,3073.668738,3011.844759,3018.978293,3026.111827,2945.265144,3068.913046,3099.825051,3080.802277,3332.854399,3187.80544
Pta+5014,180,3137.870613,3068.913046,3287.675187,3294.808745,3187.80544,3190.183289,3261.518812,3273.408072,3290.05304,3532.594381,3359.010797
Pta+5014,240,3209.206089,3290.05304,3244.873851,3202.072539,3118.84783,3325.720838,3359.010797,3218.717491,3325.720838,3539.727961,3480.28148
Pta+5014,300,3202.072539,3206.828239,3461.258616,3035.623207,3273.408072,3332.854399,3380.411492,3261.518812,3380.411492,3582.529454,3546.861541
Pta+5014,360,3432.724328,3527.838661,3451.747185,3261.518812,3040.378898,3320.96513,3325.720838,3382.789348,3587.285177,3744.22419,3589.663038
Pta+5014,420,3261.518812,3477.903622,3399.434338,3563.506565,3342.365816,3359.010797,3394.678626,3263.896664,3672.888237,3549.239402,3641.97601
Pta+5014,480,3506.437926,3798.915131,3732.33486,3508.815785,3592.0409,3646.731737,3437.480042,3589.663038,3653.865327,3820.315944,3466.014331
Pta+5014,540,3218.717491,3715.689801,3570.640148,3708.556206,3534.97224,3670.510373,3537.3501,3534.97224,3784.647926,3706.178341,3796.537263
Pta+5014,600,3691.911152,3910.674996,3608.685933,3846.472501,3658.621054,3770.380723,3520.705082,3325.720838,3848.850371,3734.712726,3779.892191
Pta+5014,660,3644.353873,3675.266101,3525.460801,3763.247122,3672.888237,3637.220284,3430.346471,3558.750844,3917.80861,3846.472501,3741.846324
Pta+5014,720,3729.956995,3943.965199,3618.197382,3691.911152,3691.911152,3875.006937,3556.372983,3473.147905,4003.412023,3934.453711,3884.518418
Pta+5014,780,3672.888237,3732.33486,3691.911152,3924.942224,4048.59164,3779.892191,3663.376781,3515.949363,3910.674996,3787.025793,3729.956995
