taxon_oid,Name,IMG_Phylum,IMG_Class,IMG_Order,IMG_Family,IMG_Genus,Institution,Host,Fraction,HostFraction
2563366510,Rhodococcus_sp._UNC23MFCrub1.1,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221587,Streptomyces_sp._Root66D1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221649,Leifsonia_sp._Root4,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221616,Leifsonia_sp._Root227,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221694,Cellulomonas_sp._Root137,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221491,Rhodococcus_maanshanensis_259MFSha1.1,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221831,Marmoricola_sp._Leaf446,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2684622688,Microbacterium_sp._Leaf436,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221572,Leifsonia_sp._Root60,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2636416058,Mycobacterium_sp._283MFTsu,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221707,Arthrobacter_sp._Soil762,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221904,Curtobacterium_sp._Leaf154,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221878,Aeromicrobium_sp._Leaf291,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2593339195,Rhodococcus_sp._164Chir2E,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,UNC,Arabidopsis,Root,Arabidopsis_Root
2639762661,Leifsonia_sp._21MFCrub1.1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2639763198,Leifsonia_sp._115AMFTsu3.1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2639762578,Microbacterium_sp._CL12A,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2639762559,Mycobacterium_sp._365MFTsu,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221701,Mycobacterium_sp._Soil538,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2595698215,Curtobacterium_sp._UNCCL20,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221721,Oerskovia_sp._Root918,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Oerskovia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221872,Agreia_sp._Leaf283,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agreia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221542,Microbacterium_sp._Root1433D1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2579779165,Microbacterium_sp._UNCCL10,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221669,Leifsonia_sp._Root1293,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221911,Plantibacter_sp._Leaf171,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221803,Microbacterium_sp._Leaf288,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2639762630,Microbacterium_sp._CL152,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2521172643,Streptomyces_canus_299MFChir4.1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221724,Microbacterium_sp._Root280D1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221601,Kitasatospora_sp._Root187,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221737,Plantibacter_sp._Leaf1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221957,Rhodococcus_sp._Leaf278,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221604,Nocardioides_sp._Root190,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2636416059,Streptomyces_sp._136MFCol5.1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221590,Nocardioides_sp._Root682,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221510,Arthrobacter_sp._CL63Tsu,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221899,Arthrobacter_sp._Leaf145,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221845,Arthrobacter_sp._Soil764,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2519899643,Rhodococcus_sp._29MFTsu3.1,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221903,Microbacterium_sp._Leaf151,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221890,Nocardioides_sp._Leaf307,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221947,Sanguibacter_sp._Leaf3,Actinobacteria,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221858,Yonghaparkia_sp._Soil809,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Yonghaparkia,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2517572123,Arthrobacter_sp._135MFCol5.1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221690,Cellulomonas_sp._Root485,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221641,Nocardioides_sp._Root122,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2563366507,Mycobacterium_sp._UNC410CL29Cvi84,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2521172614,Microbacterium_paraoxydans_77MFTsu3.2,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221677,Streptomyces_sp._Root1304,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2517572214,Arthrobacter_sp._162MFSha1.1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221808,Arthrobacter_sp._Leaf137,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221912,Frigoribacterium_sp._Leaf172,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2521172626,Streptomyces_sp._303MFCol5.2,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,UNC,Arabidopsis,Root,Arabidopsis_Root
2522125170,Microbacterium_sp._11MF,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2522125173,Cryocola_sp._340MFSha3.1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Cryocola,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221887,Frondihabitans_sp._Leaf304,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frondihabitans,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2593339259,Mycobacterium_sp._UNC267MFSha1.1M11,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221624,Phycicoccus_sp._Root101,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2639762631,Microbacterium_sp._77MFTsu3.1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221704,Knoellia_sp._Soil729,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2521172629,Nocardia_sp._348MFTsu5.1,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221531,Paenibacillus_sp._445MF,Firmicutes,Actinobacteria,Bacillales,Paenibacillaceae,Paenibacillus,UNC,Arabidopsis,Root,Arabidopsis_Root
2522572130,Promicromonospora_sukumoe_327MFSha3.1,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Promicromonospora,UNC,Arabidopsis,Root,Arabidopsis_Root
2690315795,Microbacterium_sp._Leaf161,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2639762662,Leifsonia_sp._197AMF,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221811,Microbacterium_sp._Leaf351,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2521172631,Rhodococcus_sp._114MFTsu3.1,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,UNC,Arabidopsis,Root,Arabidopsis_Root
2639763199,Leifsonia_sp._467MF,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221748,Agreia_sp._Leaf210,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agreia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221855,Phycicoccus_sp._Soil802,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221836,Frigoribacterium_sp._Leaf254,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221953,Rhodococcus_sp._Leaf225,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221875,Terrabacter_sp._Soil810,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2563366508,Streptomyces_sp._140Col2.1E,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,UNC,Arabidopsis,Root,Arabidopsis_Root
2639762589,Leifsonia_sp._466MF,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221754,Agromyces_sp._Leaf222,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221703,Janibacter_sp._Soil728,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2642422515,Leifsonia_sp._157MF,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2522125132,Paenarthrobacter_nicotinovorans_26Cvi1.1E,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2521172628,Streptomyces_sp._351MFTsu5.1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221715,Mycobacterium_sp._Root265,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2558309101,Microbacterium_sp._UNC423CL45Tsu,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221490,Paenarthrobacter_nicotinovorans_254MFSha2.1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221876,Terrabacter_sp._Soil811,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221932,Modestobacter_sp._Leaf380,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Modestobacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221496,Rhodococcus_erythropolis_339MFSha3.1,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221553,Microbacterium_sp._Root553,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221840,Curtobacterium_sp._Leaf261,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2642422555,Mycobacterium_sp._88MF,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2519899511,Microbacterium_sp._292MF,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221613,Oerskovia_sp._Root22,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Oerskovia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221962,Aeromicrobium_sp._Root344,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221575,Microbacterium_sp._Root61,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2639762567,Leifsonia_sp._CL154,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221902,Agreia_sp._Leaf335,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agreia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2519899654,Arthrobacter_sp._49Tsu3.1M3,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2563366719,Curtobacterium_sp._UNCCL17,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2563366515,Streptomyces_sp._UNC401CLCol,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,UNC,Arabidopsis,Root,Arabidopsis_Root
2593339130,Arthrobacter_sp._UNCCL28,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221897,Leifsonia_sp._Leaf325,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221784,Arthrobacter_sp._Leaf234,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2521172630,Mycobacterium_sp._360MFTsu5.1,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2639762579,Microbacterium_sp._CL140,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221827,Frigoribacterium_sp._Leaf415,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2690315757,Aeromicrobium_sp._Leaf289,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221880,Rathayibacter_sp._Leaf294,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2582580751,Nocardioides_sp._UNC345MFTsu5.1,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221697,Aeromicrobium_sp._Root495,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221900,Cellulomonas_sp._Leaf334,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221567,Phycicoccus_sp._Root563,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221576,Nocardioides_sp._Root614,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2639763200,Leifsonia_sp._509MF,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221910,Leifsonia_sp._Leaf336,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2639762580,Microbacterium_sp._CL127,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221834,Aeromicrobium_sp._Leaf245,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221681,Aeromicrobium_sp._Root472D3,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221961,Aeromicrobium_sp._Root236,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221511,Microbacterium_azadirachtae_CL89,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221948,Rhodococcus_sp._Leaf7,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2690315763,Terrabacter_sp._Root181,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221632,Leifsonia_sp._Root112D2,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221678,Streptomyces_sp._Root1310,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221657,Nocardioides_sp._Root1257,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221696,Nocardioides_sp._Root140,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221810,Arthrobacter_sp._Leaf141,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2517572122,Arthrobacter_sp._131MFCol6.1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221619,Agromyces_sp._Root81,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221700,Agromyces_sp._Soil535,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221800,Aeromicrobium_sp._Leaf272,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221620,Nocardioides_sp._Root240,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221885,Rathayibacter_sp._Leaf299,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221954,Rhodococcus_sp._Leaf233,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221687,Mycobacterium_sp._Root135,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221566,Microbacterium_sp._Root166,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221770,Frigoribacterium_sp._Leaf44,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221851,Arthrobacter_sp._Soil782,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221706,Arthrobacter_sp._Soil761,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221922,Frigoribacterium_sp._Leaf186,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2519899686,Arthrobacter_sp._31Cvi3.1E,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221815,Curtobacterium_sp._Leaf183,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221849,Nocardioides_sp._Soil774,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221741,Frigoribacterium_sp._Leaf8,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2548877166,Mycobacterium_mucogenicum_261Sha1.1M5,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2524614552,Streptomyces_sp._142MFCol3.1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221854,Nocardioides_sp._Soil797,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221908,Frigoribacterium_sp._Leaf164,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2563366512,Rhodococcus_sp._UNC363MFTsu5.1,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221921,Rathayibacter_sp._Leaf185,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221705,Arthrobacter_sp._Soil736,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221673,Streptomyces_sp._Root1295,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221549,Agromyces_sp._Root1464,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
